num_bedrooms,num_bathrooms,square_footage,lot_size,age_of_house,proximity_to_city_center,neighborhood_quality,house_price
3,3,2174,8359,98,2,1,468683.3804063788
4,2,2645,1513,12,14,5,514040.4138235563
5,1,1358,9633,42,7,8,483612.3395681513
2,1,3117,9192,19,3,10,637187.4818682593
1,2,2236,7501,1,6,6,454798.97151585255
4,3,1742,1902,67,14,5,421035.11725190334
4,1,2398,6719,90,12,2,432810.60969084705
3,2,2170,9148,59,18,10,477322.7408152267
5,2,2728,3321,88,12,5,476614.92500939476
3,1,2436,1855,3,7,10,518580.8268476541
3,1,2884,2017,95,5,3,396083.7472768743
5,3,891,6279,16,12,2,444724.59702308837
1,3,2643,8712,0,9,3,483461.79494623875
3,1,984,5680,32,11,4,384016.5454320326
3,3,1527,8072,29,4,2,467849.63428421644
4,2,1851,7624,4,14,4,490441.6546518918
5,3,2371,1195,11,12,4,524866.9201201419
2,3,3219,5694,31,18,6,494360.40265559725
1,2,1631,5651,37,7,5,428515.9659209249
1,3,1144,7991,16,1,7,466103.20795626077
5,2,2242,3697,57,13,7,506633.8323392632
4,3,2019,2057,39,16,3,450196.0263013212
4,1,2925,6207,95,5,9,552826.1214939848
5,3,966,3792,23,19,7,449307.925014034
4,1,1063,1420,11,9,7,497681.18339330336
1,1,2295,3814,94,9,2,317722.55598588096
1,1,2031,3840,18,12,10,435787.01739247167
2,1,2086,2031,28,18,3,382723.970916608
5,1,2329,8639,84,10,3,428815.4481530886
3,2,2608,2491,89,17,6,416924.1384061177
3,2,3359,5975,51,19,4,470632.7391126654
2,2,2677,5947,91,11,4,372304.6233901552
2,1,2549,1509,16,16,1,387492.95307384554
4,3,2709,2859,72,8,6,529109.6294845121
2,2,3423,6061,20,15,8,519864.54700775165
2,3,2135,2858,59,11,8,472894.4388807583
3,3,1997,6607,97,7,8,453377.1436910584
4,1,3278,3065,74,2,5,535853.0311460842
2,1,1567,3966,19,19,10,402956.15543861705
2,1,3310,7773,52,9,6,466451.5794248083
4,2,900,8892,79,18,5,375248.1171279693
5,1,2532,5442,62,13,4,470732.60631627124
4,2,2719,4204,56,1,4,500736.8385322613
3,2,3091,1575,28,19,4,411248.3473820504
5,2,2171,1198,0,13,4,546870.4367020801
1,2,904,8423,81,14,6,268953.99731932924
4,1,1493,2365,58,17,6,395729.61233501515
3,2,2490,8834,63,1,5,514375.7973407038
5,1,2110,2998,85,5,9,505280.7055757275
4,1,1870,6350,71,14,8,490466.7114303835
2,2,1866,7444,70,18,10,410123.8504615112
4,1,1617,2016,88,13,6,402788.8370670516
1,3,3068,4618,93,12,9,451374.4053834952
4,1,2336,1025,97,15,5,382086.51442206296
5,1,2991,4724,43,4,10,620244.7812441015
5,2,1689,4458,47,9,4,522287.5691415121
4,2,2677,7593,74,3,6,564831.6323150108
5,1,2673,9662,14,11,4,602435.660792215
2,2,1589,8280,34,15,8,430831.0523243221
4,3,1352,9069,22,16,7,470883.5733574813
2,3,1643,5746,52,7,5,421375.0763910047
2,2,1458,8589,44,7,10,439972.54520503525
3,1,1818,7978,84,9,6,425010.1032218819
4,3,2753,4041,91,17,7,459125.0920980688
5,3,1990,8765,12,13,2,452412.05134201224
2,1,1550,6404,33,9,9,500306.39245824824
3,2,3096,1571,37,9,7,513247.9715377921
4,3,1574,9796,69,12,8,474673.2268628548
4,1,2180,5980,67,19,5,446730.2923165092
1,1,1491,9573,4,15,3,324062.7137300621
1,3,1518,2236,39,18,2,342023.1471633292
2,2,1033,3380,69,8,2,308103.9389143995
1,3,2871,8177,20,6,3,454986.1138850785
2,1,2204,2517,27,6,1,443393.9440344534
5,3,1805,2533,2,3,1,573926.4236765632
2,2,2169,6887,22,3,7,535111.0246128761
1,1,2201,8859,71,2,10,464818.38866971934
5,2,3369,4489,18,5,8,673894.540826942
1,3,2864,5642,74,12,6,395322.04938129894
2,3,3092,3150,49,6,7,527840.2714311165
3,2,1516,6319,73,16,1,308537.9249887289
4,3,2362,4766,57,5,1,455674.48702342366
1,2,2511,5960,91,6,9,442703.8332677008
2,3,2025,7061,19,4,5,532386.7388914886
5,2,2071,6857,91,14,7,463536.7793942984
1,2,2965,5487,92,3,6,432410.67769163643
1,1,808,8750,71,17,4,222196.233872924
4,1,1397,2077,82,5,1,369261.4286521975
2,2,822,2300,52,6,4,375001.90280971036
3,3,2790,7649,84,4,10,578235.1934181943
5,3,3087,8181,81,13,10,606522.4043907733
2,3,2408,9138,8,8,8,534353.2208201366
5,2,2874,3529,3,11,1,530033.7739143212
1,2,1904,4260,40,19,2,332865.11183102336
4,2,3046,1363,24,5,8,617688.9733054183
4,2,891,1845,33,5,2,417785.12536420266
3,1,1650,4032,72,3,10,456941.7023108579
4,2,2782,2327,8,2,9,657262.1773361425
1,3,1907,9583,81,3,3,389100.28337966884
3,1,1099,4255,74,15,3,327363.30561309453
2,3,3143,6136,12,7,6,555136.9206285476
4,2,3494,8108,8,3,3,589835.680474075
3,1,2277,4237,79,15,9,462868.8035005926
1,2,2104,6668,3,11,8,470205.5973932869
5,1,1800,7312,33,16,4,441167.4005027979
5,3,1882,9956,6,13,6,538197.8583056199
1,2,2165,6465,14,2,8,471394.9800440792
1,2,3189,1498,37,12,4,417621.214897635
5,1,2909,7062,74,7,5,575764.2220883399
3,1,1575,3944,95,1,7,405965.45303314395
5,2,3472,8952,90,14,8,596642.3708086552
1,1,2252,6856,93,10,7,356898.9082849229
4,2,2481,8838,51,3,8,545035.2402224579
2,1,2551,7077,80,11,4,371950.7202887401
4,3,3103,1135,99,15,1,392530.3019065639
4,1,2651,5033,82,6,6,464249.78870090365
1,3,2697,7700,6,18,5,429806.29845310206
5,1,2529,5113,44,13,4,445193.9033129683
3,1,2127,7546,58,15,2,413807.9017203682
4,2,1414,9396,20,3,1,489163.425755557
5,1,1044,5594,27,15,9,459825.03985954745
3,1,1556,1561,2,1,2,461026.94366083475
4,3,1623,6400,13,10,9,536462.9901589485
3,1,2646,8333,1,18,6,419522.45086575614
5,2,2235,4314,28,8,6,630609.2908306638
2,3,2040,4960,17,12,2,434619.99691692647
5,2,1315,3211,36,5,6,499657.67401713086
1,2,1273,3371,44,1,3,326415.12970806414
3,2,835,7974,44,8,7,394318.25512143597
2,2,2210,3681,23,5,10,564905.2982388727
3,3,2592,3806,45,17,4,488566.4637199617
3,1,2534,3255,11,15,9,519295.3758999737
4,2,1629,7382,52,4,5,463719.07403975463
1,3,1892,5899,44,13,10,481046.3496994253
3,2,3213,4159,31,17,3,478371.56544860883
5,1,1985,6656,17,13,1,483591.11120878835
5,3,2562,2452,12,2,1,594610.2736110812
4,3,1744,3322,3,4,4,506491.3203843474
1,1,2311,8097,22,2,10,477886.9762313278
1,3,1230,2768,61,12,10,376048.54583979095
5,1,2822,7096,53,19,4,490478.99268832785
2,3,1658,6185,73,18,9,363944.1979439213
4,3,1029,2169,54,10,8,459573.33962639526
4,1,3217,5710,68,5,4,510564.76224592375
5,1,977,7590,39,11,6,477438.49223318946
5,3,2233,1386,13,1,7,644674.7883901915
2,3,3415,3430,97,3,10,513784.35177369666
2,1,2413,2405,27,17,8,462032.1542371825
1,1,2563,1123,71,15,4,296438.0042812427
4,3,2574,4997,79,14,1,461996.98604751873
4,3,1774,6909,94,15,5,406673.3775412901
5,3,881,4896,70,16,1,382836.1488358343
1,1,1645,9066,66,4,4,369097.68650260766
4,3,2016,1727,28,19,7,487923.6860177199
1,2,1417,8039,99,8,7,362829.47996086424
1,1,3063,8715,60,6,1,409081.4874483383
5,3,3137,4670,67,16,9,593451.2282467635
1,1,1244,2141,8,3,2,377238.49900862837
2,2,1722,5031,16,8,5,413581.6185268539
2,1,3399,9550,48,5,6,522344.9768639497
3,3,992,4742,62,5,1,372729.2524373667
5,2,2462,3844,83,12,2,423900.43805231794
3,2,1088,3211,77,1,7,424787.0026830675
2,3,3430,1972,45,7,6,531996.8899758772
3,3,1967,1360,92,11,6,421671.8756996946
5,3,2230,3632,12,10,6,606796.6186285067
5,1,2634,4190,99,3,7,552952.7279742894
1,1,2770,5948,44,8,10,480751.0207689339
4,1,1695,2624,52,1,9,528549.6594252352
1,3,1719,2756,16,8,9,470600.7258293914
5,3,3411,8818,46,11,2,595184.6365912396
2,1,2834,6119,61,7,2,426231.7034709266
2,2,2352,7026,49,16,5,408315.7976535549
1,1,2500,9432,42,7,10,530095.5641751075
5,2,2860,7975,67,13,7,531270.4159139545
2,3,2525,1975,83,10,3,435536.42391770845
5,3,3187,5318,74,17,3,472446.6768418266
2,1,2697,6923,85,3,4,445959.41341128637
5,1,2599,3313,71,7,3,519803.2087931709
3,3,1111,1787,27,11,3,361230.523224802
5,1,1927,3428,44,13,8,501107.76432637736
5,3,1138,9747,40,5,7,569026.3510311011
1,3,3147,7664,93,19,7,408641.0901032016
3,2,1158,8483,96,15,10,401802.8983901741
4,1,3016,2363,96,1,2,470294.5790594166
1,3,1972,4959,35,5,9,456120.8043409602
4,1,1567,9781,90,13,6,461894.13980388606
2,2,2889,2749,83,10,3,387108.553417105
4,2,1001,7671,32,5,9,526917.0309694726
5,1,2492,1540,24,1,9,594049.0080728643
4,1,1263,8634,18,10,6,414155.42024948256
1,3,1248,9482,46,18,10,371733.17815627577
1,2,1712,4935,84,8,6,320214.83269312157
4,2,1597,4958,32,3,8,565013.1884806122
1,2,1593,4859,66,19,8,318055.2995988886
1,1,1236,9050,13,19,6,328097.71652050095
4,3,2716,6331,78,2,7,540184.7321849066
3,1,2573,9199,32,17,4,441597.8849678776
3,1,1330,2657,41,16,1,305559.537090968
2,1,1364,7185,85,10,4,349563.86828116974
1,3,2420,5428,64,16,8,420834.983077229
4,1,2096,8237,94,5,8,466215.3553568888
1,2,1012,2039,46,3,2,356972.8262959255
5,2,1748,3116,34,3,7,557946.5130755809
1,2,1927,9876,83,2,1,363515.4226422488
1,3,991,5018,31,4,2,337038.12740670185
3,1,2203,8546,54,18,8,430010.84668036713
4,3,2790,2824,53,2,10,623010.61598295
1,1,1904,4534,75,6,4,377141.17055495863
3,2,1504,7670,50,3,3,424412.6592524169
2,1,1348,9254,79,3,2,408114.7155846378
3,1,2661,9452,58,2,6,527327.7079207246
3,1,953,4571,71,3,4,337377.7030991548
3,3,2465,4192,13,17,3,446696.0471478611
1,1,1370,5953,17,14,3,364883.97910542047
1,1,2584,5275,54,7,10,487105.72857405985
2,1,3087,1354,93,6,3,395864.3370390126
5,3,3221,6029,96,8,8,586884.9425764463
5,3,1604,3774,97,19,9,420406.74315685075
5,3,1598,1588,55,19,9,517700.06850588357
2,1,1410,1604,48,12,5,322617.8228306383
5,2,2606,9365,97,5,1,507513.52777808544
5,2,942,1353,59,5,10,540960.0592166284
3,2,1071,6434,52,14,5,382055.88885548775
1,1,2355,1433,70,17,1,301239.284153055
1,2,3273,9450,5,16,9,563190.9927006423
3,2,2893,1867,69,4,10,547950.2199802685
3,2,2942,9787,85,8,8,507078.45458920137
3,1,2911,6764,7,3,7,572170.678561212
1,2,3260,1393,14,5,2,449604.3024331978
5,2,1258,4754,25,7,2,458022.4051815782
3,1,2538,5370,38,18,4,426070.1690956426
2,3,2232,5521,2,8,9,542064.2544462678
3,2,3317,8699,56,11,9,559136.2294212816
4,3,1305,5578,9,14,8,475735.5962536857
3,2,2509,9405,2,18,5,489349.5293703215
1,1,1896,3126,93,13,7,341930.9462522616
3,3,883,9330,45,6,9,459166.89307559957
4,3,858,5193,21,13,3,432892.1603533638
2,3,1844,4960,66,1,4,399714.76722753973
5,3,2281,1663,64,11,2,447402.4494431706
3,2,3004,3832,96,7,9,520887.5221919512
4,2,2152,5574,18,10,7,528589.8926671762
4,3,2396,7371,99,2,6,568464.8216384635
2,2,1375,8624,61,16,5,364433.0777606078
1,3,1479,7292,97,5,7,397090.8916222331
3,3,1002,6177,56,16,3,335718.94875262753
4,1,1929,9353,94,16,5,380881.3655788887
2,3,1117,8006,87,15,2,289552.0954488097
5,2,2005,4178,75,9,5,456147.95651123533
4,3,2438,6546,12,1,7,641135.3281524034
2,1,2596,5490,15,9,10,537882.896644217
1,2,1205,5896,15,11,7,407911.4298541862
1,1,3342,1185,51,5,9,463953.3201693503
4,1,1478,5653,83,6,3,406127.25087743654
4,3,2070,2980,40,8,8,494623.0399633586
3,1,2689,5541,47,15,5,472148.231717701
2,1,2347,8808,90,16,7,341320.24560906406
4,2,2443,1829,38,18,1,391625.5254390384
3,1,2159,4519,12,12,1,422389.3067392548
3,3,2245,9008,3,4,4,561377.9890060511
4,3,1634,6909,95,16,5,405608.2850387054
1,3,3041,2225,97,11,10,418971.8014754426
2,1,3155,6774,42,7,3,489405.6998400823
2,2,2468,3844,80,15,6,347783.26997326873
1,3,2730,8347,87,17,3,322459.27523878886
4,1,3353,3733,92,15,5,449174.430701138
2,3,1080,5420,45,10,1,323654.1504538903
4,3,2613,4996,91,4,3,525203.6319068981
4,2,1732,2688,46,17,7,414208.63411467714
3,3,1407,3447,85,4,3,444616.6788052578
1,2,1282,1867,91,11,5,319579.05414428934
4,1,2046,7952,52,4,7,545032.3933876896
5,3,2572,7084,24,12,2,593029.6495738311
1,1,2964,9431,40,10,3,418523.6981023941
2,1,991,6305,2,14,4,341140.63510450104
3,1,3465,9239,76,18,5,442391.80310578394
2,3,2817,5049,94,6,9,477830.3598647759
2,2,3363,4457,12,5,9,566791.218187157
1,3,1106,4228,17,2,4,424755.3359201708
2,1,1331,2248,36,13,9,384501.39464480634
4,2,921,2167,42,14,4,371745.7578920751
2,1,3496,4490,33,3,2,484134.9401853185
3,2,1391,2897,80,11,10,436965.4616050926
3,3,2275,3179,54,4,1,483197.4301648174
5,2,858,6955,51,13,7,417691.9021702253
3,3,3148,3720,84,8,4,476979.97284178645
2,1,3400,2943,35,8,8,510295.4198631324
3,2,2373,6912,53,13,8,451822.9994443092
1,1,1940,8686,58,10,8,392065.3566739825
3,2,2610,4696,51,13,6,472287.89023850067
4,3,2605,3825,18,13,9,591695.8636320247
1,2,1198,9414,11,17,4,354070.95064079174
5,2,3362,2746,91,6,5,523314.2647500611
4,3,3345,1529,10,2,4,672137.7506892962
2,3,1741,7384,47,17,5,417930.1692905399
2,3,1327,9325,91,12,2,347142.9936162467
2,2,3245,5486,98,6,5,475828.7814252734
4,1,2574,1101,78,5,10,525118.2292952619
4,2,2221,4723,15,5,8,607376.5221380489
4,2,2469,3728,70,9,9,521055.79875714413
1,1,2350,3545,46,3,7,437178.6865068546
1,3,1235,3558,66,5,7,407304.7119697801
2,2,1639,7846,30,7,6,489896.9386572731
3,1,1159,1948,75,12,2,346595.2153822327
2,3,1952,5936,7,7,10,558229.1899564998
5,3,1663,3053,88,10,10,527224.29646442
1,2,3481,1193,60,8,9,505030.0602774122
4,3,2450,9933,43,17,5,528939.522833415
1,3,2532,8304,49,5,6,509980.29848533106
4,1,2045,3959,34,15,1,399212.39789990376
5,1,3061,9174,75,9,5,563523.5322459348
5,3,1715,3923,60,11,6,511093.87785178266
1,1,3439,4239,84,13,10,451940.29056249873
4,3,2598,4865,89,18,2,450043.7330383499
5,2,2982,9229,54,17,7,566463.556252267
2,1,1185,5566,65,9,4,358847.889078821
2,3,2126,7595,13,10,5,476349.53666793945
4,3,2605,6609,3,5,3,619534.7885937421
1,1,2385,4213,16,11,5,428281.16777690314
5,1,2012,6108,68,15,4,439075.64294601243
1,2,2349,2783,23,2,10,540325.8596723275
2,3,1188,9294,48,14,6,463977.76244401245
5,2,1503,6830,54,5,2,447416.88745445164
1,2,2538,6831,70,6,3,377299.6844269179
3,2,1663,1041,22,15,10,536405.6327208971
4,1,1859,7209,80,4,1,425244.3710576093
4,2,878,2061,11,10,7,473854.7419657892
3,1,2098,4689,10,19,9,461082.3564584459
2,1,2101,8595,74,9,2,392045.900024286
5,2,1473,7807,97,10,7,525352.1827202572
4,2,3159,4997,28,4,3,548311.2864816664
3,3,1003,1325,61,4,5,420703.08182026667
3,2,1784,8205,52,6,6,463046.82178580336
2,3,2775,2120,47,8,8,526431.624420482
2,2,816,1107,99,16,4,285680.83594126435
1,2,1275,7294,90,8,2,336155.3196333279
4,2,1816,6193,85,16,3,403546.957065507
1,2,1009,8224,65,6,8,443105.3197810904
3,3,1298,9526,99,17,7,365109.17541981465
5,3,1228,3039,47,1,6,517653.4861891824
5,2,2129,1803,93,19,5,450592.60733290523
2,2,2905,1766,58,18,5,405618.80798990844
5,3,2353,4527,70,17,1,411832.49191461795
5,1,2031,3306,56,17,6,442566.42570906377
5,1,2334,2488,75,12,9,505555.46635243186
3,1,2667,5129,2,12,8,510580.7940523161
5,3,3369,3373,80,6,10,603202.4828226353
5,3,3428,4309,31,7,1,583136.2715868531
5,1,2676,7834,7,8,6,563688.6644909572
1,1,1698,6735,86,3,3,349983.2759745058
3,2,1906,5834,29,17,6,390206.87882767885
2,3,3468,7990,14,8,9,605630.6231991355
1,3,1867,4983,73,11,6,393286.7472027076
4,1,2306,4768,54,18,8,453340.4690062906
3,1,2467,2504,37,16,6,461192.5724267718
3,3,1292,7793,14,13,6,434714.9691448966
4,2,3346,3450,29,9,7,566122.7624655971
4,1,1404,3033,45,19,10,421048.13384372776
4,3,1747,9002,63,7,4,504174.11423523264
2,3,1093,7019,25,17,8,421169.689651153
5,2,1971,2307,77,8,4,522055.1495685604
3,2,2818,1975,66,8,7,470680.35257565265
5,1,971,5939,35,3,1,411492.2775354837
5,1,2386,4733,89,16,9,519226.22457332653
4,1,1330,9551,77,12,10,412381.5354016904
2,3,1943,3223,30,15,9,478895.5677849761
1,1,2659,1484,77,4,7,385935.2489494508
2,3,2560,2428,39,7,8,459551.0412288079
5,1,2913,3080,73,11,2,457520.4051546692
2,2,2988,1695,72,5,10,529972.499061929
4,2,3293,7300,45,13,10,556005.7227881731
1,3,988,5660,41,11,7,394782.3682036208
4,2,957,1201,17,5,1,448524.58902966126
1,3,2770,9265,99,8,3,365502.7464620174
5,3,1045,9287,35,17,6,474416.9677821907
1,2,3177,4477,75,11,5,451707.8705581791
1,3,3359,3202,49,19,5,439820.81549909356
1,2,1649,8490,60,18,9,361382.68838559947
2,1,2610,9449,39,10,6,470229.387031348
2,1,1894,7317,2,5,3,432519.4172882388
5,2,2136,5425,81,1,2,524917.3919596256
1,2,2926,6350,6,17,9,512181.5016150535
3,2,968,3806,30,17,10,427840.6478771514
5,2,3027,8163,64,1,4,592606.6539114424
1,1,2451,1185,94,1,5,352135.0781248582
1,3,3107,9070,63,9,9,470759.08932330424
2,3,2309,9334,76,4,5,458036.8814014617
5,1,2595,8050,92,9,7,504714.9572577205
1,3,3144,9831,2,14,2,501258.68743469974
1,1,1419,3074,92,15,2,256232.69376545778
5,3,3207,8654,34,16,4,576932.8222089773
3,2,2964,1201,14,16,8,547566.4746093197
5,2,1156,6710,20,13,2,429342.8455296399
5,2,3286,4165,61,14,10,612728.4221819593
3,1,2477,3102,82,9,7,416395.2821412633
5,1,2011,2571,27,9,1,497255.36325160606
1,3,2104,6125,3,4,9,530241.3383807505
5,3,2334,7697,12,10,10,587833.8330865565
3,3,2289,6169,78,3,6,518210.92910078604
4,1,2763,3159,50,9,1,472865.6439875195
5,3,2161,2329,47,19,10,521622.49863778544
2,2,3369,4613,38,16,6,465007.5105401496
1,3,998,9652,95,16,5,289867.3680028849
1,2,2587,9998,66,17,5,330215.2046843432
2,1,1873,4699,93,18,5,245628.7956726214
2,2,1965,7027,57,10,4,434871.6409532597
5,2,2606,3273,83,19,7,451517.3083147356
2,2,2337,9250,1,15,9,554981.6027394091
4,1,830,5823,24,15,4,424229.04502847284
3,1,3180,8075,10,11,2,537404.8828567434
2,1,1459,1497,0,8,2,371183.5261883211
2,1,3024,7959,47,16,2,357866.97032673546
4,3,3217,7210,47,10,7,558307.9423351411
1,1,1346,8126,9,9,4,366516.6318211772
1,2,3382,4976,80,15,4,329697.256678734
5,1,1929,7420,29,5,1,482824.3577718958
4,3,2944,2607,34,2,4,575979.0493122223
3,3,3077,9912,18,16,6,513225.4757103326
3,3,3074,2274,52,18,2,412509.8725438542
4,2,1170,1690,33,16,4,395055.03697047994
3,1,1923,5023,31,5,7,494126.16370775754
1,1,2268,8247,75,1,9,425870.43329999386
3,1,2291,4437,80,19,2,340167.3152394067
3,2,2902,3355,5,10,8,563586.1501996964
4,2,3271,6581,12,13,6,577465.1464754598
4,3,3162,1749,85,11,8,517046.6469035856
3,3,1951,4051,74,15,2,347368.51009911543
2,1,2879,8763,63,2,1,479650.2994975185
4,2,892,4564,6,6,7,518049.64791143563
5,2,3366,6758,44,11,9,644717.2913265184
5,1,2081,2704,44,15,9,501071.25787902693
1,1,2725,7074,84,9,2,344371.36394349654
3,3,2043,3377,64,12,4,440547.4920181347
2,3,2371,9019,93,4,1,366739.79123869387
1,3,1215,6274,18,14,7,373705.9132661714
3,1,3404,4231,46,3,2,481948.6280492907
4,1,3213,7409,45,17,4,471512.8394364559
5,3,2344,3215,28,13,2,491852.60801324615
2,3,3446,7288,98,8,1,444484.17813126865
5,2,3178,7329,83,12,7,549923.1808615709
4,2,1488,1885,99,12,6,425876.6172437844
3,3,2465,1864,60,12,2,490685.97892781405
4,3,2858,7917,64,2,4,531079.7439962892
4,2,2330,4054,22,10,3,500344.63034921116
5,3,1218,9977,94,9,3,445469.14695517434
2,2,1945,9648,50,1,3,450839.04825588345
4,2,1710,9536,62,4,4,454987.38572586246
5,2,2154,1553,98,14,1,371429.06385893625
2,1,2366,6116,21,16,1,381658.140297903
3,1,3195,8683,70,18,7,432165.2481673191
3,3,1211,1787,32,2,5,477892.7993041752
1,2,2047,9896,99,6,3,346889.2553863599
5,1,952,5907,43,3,9,520862.44757803204
2,3,2035,8190,6,19,5,421487.48823913914
4,3,891,1814,90,13,10,428928.7310583634
3,3,1130,9335,1,17,3,406481.1854130852
2,3,2464,3777,16,14,9,512548.39021642297
5,3,1754,4766,64,11,1,486482.9030609789
1,2,3401,5958,57,16,9,467448.59625040175
3,3,2051,4825,29,11,5,491071.7595595764
2,2,993,2216,85,18,6,311728.1629374387
2,1,1329,5470,91,2,2,296771.0413881684
2,3,2066,7772,96,8,8,483589.0393430753
5,1,2273,8717,25,14,3,468411.25018469075
5,2,1438,9747,34,2,1,529132.5249342234
5,2,2410,1862,62,13,7,527758.749681408
4,1,2397,7217,74,10,3,414946.840962381
2,3,3325,6938,70,8,4,512286.1534191691
3,3,3327,3355,27,7,5,576860.3191603327
5,1,3135,3395,24,13,1,555184.4661100565
5,1,1497,9667,60,19,9,463685.4687835323
2,1,2845,1524,30,15,7,439108.4167119351
5,3,2501,1561,53,2,2,533863.9368020449
4,3,1339,9167,66,5,1,399867.11821622064
4,3,1129,9113,96,19,2,334833.310881221
5,1,1269,8416,50,1,3,476800.5401435281
2,3,1333,5664,57,7,3,398193.45456393587
2,2,2762,2205,33,18,8,416137.42222793837
2,1,1266,3238,58,1,5,384038.694720328
1,3,3267,2160,20,1,9,589236.2848005529
5,1,1561,6239,55,7,3,473654.7418873129
2,2,1805,7974,36,17,6,356676.6205965668
4,2,1690,1071,63,6,4,462373.1652163306
3,1,3155,1754,18,12,8,518847.6521719627
3,1,2755,8298,84,15,1,369018.72806253616
2,2,3181,7600,77,13,4,370737.11575360404
3,1,1753,9152,73,12,7,449445.279063947
3,2,2243,9243,52,2,9,552298.9721252824
1,2,2472,3621,70,18,1,266176.4893369323
4,3,1631,4190,92,4,8,501500.0393729117
4,1,1643,4948,62,10,2,403605.9610211756
1,1,3097,2287,61,11,4,416274.6038233247
1,3,2119,6358,71,6,4,396281.78076772805
3,2,983,8518,76,6,8,429003.90172346466
5,1,2083,8036,18,9,2,489187.8049940523
3,3,2490,5780,74,13,7,487788.71534981846
1,3,3033,2772,1,5,3,484378.7414581238
4,1,2232,4902,5,6,9,548981.2370729942
3,3,2596,6726,28,4,5,550283.061555502
5,2,1426,7200,40,6,8,512253.40571740427
3,3,2855,4138,50,18,5,505217.28046348086
2,2,1582,8213,4,13,1,442920.6681935469
3,2,2307,3416,40,3,9,529258.2478644546
1,1,2584,8051,61,10,10,407688.12483607087
4,3,1574,2584,29,4,7,545866.8009725516
4,2,2559,2046,61,15,4,436035.4370507769
1,2,2663,7984,99,12,7,417469.0283132008
2,3,1806,3165,26,15,5,399116.3351117524
1,2,1476,6719,49,10,10,428569.8305607111
3,3,2630,8222,81,12,9,508015.8397347923
1,1,1010,2176,51,8,2,269121.46223466477
1,2,2136,7411,48,3,4,432034.24571229855
2,2,2427,9074,61,7,6,484535.31396187126
3,3,2160,4288,99,18,5,384035.2129763849
5,3,1289,2315,59,3,1,469827.11662815645
5,3,2226,1892,79,15,9,491156.4143036581
4,3,3486,6169,53,2,9,678412.1199476034
1,2,990,9298,4,15,3,374507.6644535796
4,1,1642,4080,8,13,4,441076.02028283756
2,1,1134,9936,33,10,4,370400.7885129251
5,1,2442,7466,97,8,10,562853.5168172582
1,1,1910,9813,35,16,8,361599.7294738136
2,3,1378,6090,94,16,6,358277.20978396956
2,2,861,5240,19,2,2,385804.6556717218
1,2,1186,1411,80,9,4,342984.94691879104
2,2,1969,9305,83,8,1,364951.16821663344
1,3,3000,3446,91,11,3,415847.46295350103
1,2,1418,4346,84,1,4,335904.8162884718
3,3,2483,1085,82,11,8,439191.7829418933
4,2,2677,8749,62,18,3,442240.5135699722
2,1,3025,5142,66,15,5,412243.0864486709
2,3,1286,8087,29,9,1,381792.70794958965
3,2,2077,8368,68,9,4,454911.6856568742
3,1,3347,6834,69,1,2,488603.1608047393
3,1,1340,1803,2,7,4,383373.0709558349
5,1,2335,7719,48,12,5,515727.299479825
5,3,2860,7085,41,10,3,541191.573521321
5,3,950,5182,23,19,6,456006.065458087
1,2,1873,1264,43,16,2,353270.2800884839
2,1,2038,4093,0,6,5,508499.2931030273
4,2,1790,5798,53,11,4,434506.66412267974
1,2,3491,9143,51,19,5,440423.665765796
2,1,1171,1325,35,19,9,338718.1377394339
2,2,1936,2206,78,18,6,338246.1755275349
3,3,3099,2440,37,15,7,505125.61462753615
3,2,2900,6184,43,16,8,457443.4079900879
1,1,1953,9746,81,14,9,368264.3805933427
3,3,992,6136,86,8,5,399212.13467365416
2,3,3438,9140,46,8,8,546544.9563672215
